id,Name,Address,Lat,Long,Number of Ratings,Restaurant Rating,Type of Restaurant,Number of Bookmarks,Price Range,Phone Number,Website,Instagram,Facebook,Timetable,url
648,Vert & Frais,"Av. de Asturias, 3, Tetuán, Madrid, Spain, 28029",40.466543,-3.690841,1,5.0,['European'],0,Moderado,+34-682688572,No website,http://www.instagram.com/vertyfrais,No facebook,"{'Monday': '07:00 - 16:00', 'Tuesday': '07:00 - 16:00', 'Wednesday': '09:00 - 17:00', 'Thursday': '07:00 - 16:00', 'Friday': '07:00 - 16:00', 'Saturday': 'Closed', 'Sunday': 'Closed'}",https://www.happycow.net/reviews/vert-frais-comunidad-de-madrid-407867
649,Pintxo y Coma,"Candilejas 14, Madrid, Spain, 28018",40.385543,-3.661255,10,4.0,"['European', 'Spanish']",19,Barato,+34-917856508,https://pintxoy-bar-madrid.metro.rest/,No instagram,http://facebook.com/pinycoma,"{'Monday': '09:00 - 00:00', 'Tuesday': '09:00 - 00:00', 'Wednesday': '09:00 - 00:00', 'Thursday': '09:00 - 00:00', 'Friday': '09:00 - 00:00', 'Saturday': '09:00 - 00:00', 'Sunday': '09:00 - 00:00'}",https://www.happycow.net/reviews/pintxo-y-coma-madrid-164436
650,Gancho y Directo,"Calle de Seseña 69, Madrid, Spain, 28024",40.397486,-3.764392,0,0,"['American', 'Western']",0,Moderado,+34-913485443,https://www.ganchoydirecto.com/,http://www.instagram.com/ganchoydirecto,http://facebook.com/ganchoydirecto,"{'Monday': '20:00 - 23:30', 'Tuesday': '13:00 - 16:30, 20:00 - 23:30', 'Wednesday': '13:00 - 16:30, 20:00 - 00:00', 'Thursday': '13:00 - 16:30, 20:00 - 00:00', 'Friday': '13:00 - 16:30, 20:00 - 00:00', 'Saturday': '13:00 - 17:00, 20:00 - 00:00', 'Sunday': '13:00 - 17:00, 20:00 - 00:00'}",https://www.happycow.net/reviews/gancho-y-directo-madrid-414445
651,Mala Pata,"Calle Quero, 61, Madrid, Spain, 28024",40.390194,-3.760378,5,4.0,"['Chinese', 'Spanish']",10,Barato,+34-655815798,No website,http://www.instagram.com/mala_pata_aluche,http://facebook.com/malapataAluche,"{'Monday': '09:30 - 00:00', 'Tuesday': '09:30 - 00:00', 'Wednesday': '09:30 - 00:00', 'Thursday': '09:30 - 00:00', 'Friday': '09:30 - 01:30', 'Saturday': '10:00 - 01:30', 'Sunday': '10:00 - 00:00'}",https://www.happycow.net/reviews/mala-pata-madrid-280799
652,Botanica,"77 Avenida de Pío XII (at Hotel ILUNION Pio XII), Madrid, Spain, 28016",40.468930,-3.674012,0,0,"['Western', 'European']",2,Moderado,+34-913876200,https://www.ilunionpioxii.com/,No instagram,No facebook,"{'Monday': '10:00 - 23:00', 'Tuesday': '10:00 - 23:00', 'Wednesday': '10:00 - 23:00', 'Thursday': '10:00 - 23:00', 'Friday': '10:00 - 23:00', 'Saturday': '10:00 - 23:00', 'Sunday': '10:00 - 23:00'}",https://www.happycow.net/reviews/botanica-madrid-329218
653,Siamo La Pizza,"Calle Gandhi 71,Madrid,Spain",40.425926,-3.630666,8,4.0,['Italian'],16,Barato,+34-918333406,http://siamolapizza.com/,No instagram,http://facebook.com/siamolapizza,"{'Monday': '20:00 - 23:30', 'Tuesday': '20:00 - 23:30', 'Wednesday': 'Closed', 'Thursday': '20:00 - 23:30', 'Friday': '20:00 - 23:30', 'Saturday': '13:00 - 16:00, 20:00 - 23:30', 'Sunday': '13:00 - 16:00, 20:00 - 23:30'}",https://www.happycow.net/reviews/siamo-la-pizza-madrid-100529
654,Ramen Kagura Moratalaz,"Av del Dr. García Tapia 155, Madrid, Spain, 28030",40.408183,-3.631636,1,4.0,"['Japanese', 'Asian']",3,Moderado,+34-912590745,https://www.ramenkagura.com/,http://www.instagram.com/ramenkagura,No facebook,"{'Monday': '13:00 - 16:00, 20:30 - 23:30', 'Tuesday': '13:00 - 16:00, 20:30 - 23:30', 'Wednesday': '13:00 - 16:00, 20:30 - 23:30', 'Thursday': '13:00 - 16:00, 20:30 - 23:30', 'Friday': '13:00 - 16:00, 20:30 - 23:30', 'Saturday': '13:00 - 16:00, 20:30 - 23:30', 'Sunday': '13:00 - 16:00, 20:30 - 23:30'}",https://www.happycow.net/reviews/ramen-kagura-madrid-325028
655,Honest Greens - Caleido,"P.º de la Castellana, 259 E, Madrid, Spain, 28046",40.477330,-3.687740,10,4.0,"['International', 'European']",8,Moderado,+34-931227664,https://honestgreens.com/,http://www.instagram.com/honestgreens,http://facebook.com/honestgreens.spain,"{'Monday': '08:30 - 23:00', 'Tuesday': '08:30 - 23:00', 'Wednesday': '08:30 - 23:00', 'Thursday': '08:30 - 23:00', 'Friday': '08:30 - 23:00', 'Saturday': '08:30 - 23:00', 'Sunday': '08:30 - 23:00'}",https://www.happycow.net/reviews/honest-greens-madrid-324105
656,Secrets by Farga,"36 Calle de Monforte de Lemos, Madrid, Spain, 28029",40.479827,-3.706612,3,3.5,['International'],1,Moderado,No phone number,https://secretsbyfarga.com/,http://www.instagram.com/secretsbyfarga,No facebook,"{'Monday': '09:00 - 22:00', 'Tuesday': '09:00 - 22:00', 'Wednesday': '09:00 - 22:00', 'Thursday': '09:00 - 22:00', 'Friday': '09:00 - 22:00', 'Saturday': '09:00 - 22:00', 'Sunday': '10:00 - 21:00'}",https://www.happycow.net/reviews/secrets-by-farga-madrid-280611
657,UDON - La Vaguada,"Avenida de Monforte de Lemos, 36, Madrid, Spain, 28029",40.479832,-3.707023,2,3.0,"['Japanese', 'Asian']",1,Moderado,+34-917302942,http://udon.com/,No instagram,http://facebook.com/UDONAsianFoodES,"{'Monday': '13:00 - 17:00, 20:00 - 23:00', 'Tuesday': '13:00 - 17:00, 20:00 - 23:00', 'Wednesday': '13:00 - 17:00, 20:00 - 23:00', 'Thursday': '13:00 - 17:00, 20:00 - 23:00', 'Friday': '13:00 - 00:00', 'Saturday': '13:00 - 00:00', 'Sunday': '13:00 - 23:00'}",https://www.happycow.net/reviews/udon-madrid-188436
658,Ramen Kagura - Barrio del Pilar,"Calle de Antonio López Aguado, 10, Madrid, Spain, 28029",40.482426,-3.701069,5,4.0,"['Japanese', 'Asian']",4,Moderado,+34-912357080,https://www.ramenkagura.com/localizaciones,http://www.instagram.com/ramenkagura,http://facebook.com/ramenkagura,"{'Monday': '20:30 - 23:30', 'Tuesday': '13:00 - 16:00, 20:30 - 23:30', 'Wednesday': '13:00 - 16:00, 20:30 - 23:30', 'Thursday': '13:00 - 16:00, 20:30 - 23:30', 'Friday': '13:00 - 16:00, 20:30 - 23:30', 'Saturday': '13:00 - 16:00, 20:30 - 23:30', 'Sunday': '13:00 - 16:00, 20:30 - 23:30'}",https://www.happycow.net/reviews/ramen-kagura-madrid-276338
659,Beykebap,"2 Av de Guadalajara, Madrid, Spain, 28032",40.418750,-3.621224,3,4.0,['Middle Eastern'],7,Barato,+34-666526049,https://www.beykebap.es/,No instagram,No facebook,"{'Monday': '12:30 - 23:00', 'Tuesday': '12:30 - 23:00', 'Wednesday': '12:30 - 23:00', 'Thursday': '12:30 - 23:00', 'Friday': '12:30 - 00:30', 'Saturday': '12:30 - 00:30', 'Sunday': '12:30 - 23:00'}",https://www.happycow.net/reviews/beykebap-madrid-257689
660,La Pascuala,"Calle Arrozal 4,Madrid,Spain",40.427807,-3.621121,20,4.0,['Spanish'],34,Moderado,+34-918643620,https://www.facebook.com/Bar-la-pascuala-1726489534260654,No instagram,http://facebook.com/Bar-la-pascuala-1726489534260654,"{'Monday': 'Closed', 'Tuesday': '09:00 - 00:00', 'Wednesday': '09:00 - 00:00', 'Thursday': '09:00 - 00:00', 'Friday': '09:00 - 00:30', 'Saturday': '09:00 - 00:30', 'Sunday': '09:00 - 00:00'}",https://www.happycow.net/reviews/la-pascuala-madrid-77901
661,Pizzería Carlos - Calle Aquitania,"C de Aquitania, 4, Madrid, Spain, 28032",40.417752,-3.620306,0,0,"['Italian', 'European']",0,Moderado,+34-919993020,https://www.pizzeriascarlos.es/,http://www.instagram.com/pizzeriascarlos,http://facebook.com/pizzeriascarlosoficial,"{'Monday': '13:00 - 16:00, 19:30 - 23:30', 'Tuesday': '13:00 - 16:00, 19:30 - 23:30', 'Wednesday': '13:00 - 16:00, 19:30 - 23:30', 'Thursday': '13:00 - 16:00, 19:30 - 23:30', 'Friday': '13:00 - 00:30', 'Saturday': '13:00 - 00:30', 'Sunday': '13:00 - 00:00'}",https://www.happycow.net/reviews/pizzeria-carlos-madrid-421213
662,Juicy Avenue - Dos Castillas,"33 Vía de las Dos Castillas, Pozuelo de Alarcón, Madrid, Spain, 28224",40.440447,-3.785225,1,3.0,['International'],1,Moderado,+34-919424113,https://www.juicyavenue.es/,http://www.instagram.com/juicyavenue_es,http://facebook.com/ilovejuicyavenue,"{'Monday': '08:00 - 22:00', 'Tuesday': '08:00 - 22:00', 'Wednesday': '08:00 - 22:00', 'Thursday': '08:00 - 22:00', 'Friday': '08:00 - 22:00', 'Saturday': '08:00 - 22:00', 'Sunday': '08:00 - 22:00'}",https://www.happycow.net/reviews/juicy-avenue-madrid-320638
663,MUTO,"Av. de Europa, 27, Moncloa - Aravaca, Madrid, Spain, 28023",40.444789,-3.786682,2,3.5,"['Mediterranean', 'Fusion', 'Spanish']",0,Moderado,+34-681314765,https://www.mutomadrid.com/,http://www.instagram.com/muto.madrid,No facebook,"{'Monday': '09:30 - 19:00', 'Tuesday': '09:30 - 19:00', 'Wednesday': '09:30 - 16:00', 'Thursday': '09:30 - 19:00', 'Friday': '09:30 - 19:00', 'Saturday': '10:00 - 19:00', 'Sunday': '10:00 - 14:00'}",https://www.happycow.net/reviews/muto-madrid-377636
664,Pizzería Carlos - Hortaleza,"Gran Vía de Hortaleza, 65, Hortaleza, Madrid, Spain, 28043",40.469322,-3.644342,0,0,"['Italian', 'European']",0,Moderado,+34-919993310,https://www.pizzeriascarlos.es/,http://www.instagram.com/pizzeriascarlos,http://facebook.com/pizzeriascarlosoficial,"{'Monday': '13:00 - 16:00, 19:30 - 23:30', 'Tuesday': '13:00 - 16:00, 19:30 - 23:30', 'Wednesday': '13:00 - 16:00, 19:30 - 23:30', 'Thursday': '13:00 - 16:00, 19:30 - 23:30', 'Friday': '13:00 - 17:00, 19:30 - 01:00', 'Saturday': '13:00 - 17:00, 19:30 - 01:00', 'Sunday': '13:00 - 17:00, 19:30 - 00:00'}",https://www.happycow.net/reviews/pizzeria-carlos-madrid-421598
665,Urban Poke Bar,"22, Ave de Europa, Madrid, Spain, 28224",40.439507,-3.789727,3,3.5,['Fusion'],1,Moderado,No phone number,https://urbanpokebar.com/,No instagram,No facebook,"{'Monday': '12:30 - 16:30, 19:30 - 23:00', 'Tuesday': '12:30 - 16:30, 19:30 - 23:00', 'Wednesday': '12:30 - 16:30, 19:30 - 23:00', 'Thursday': '12:30 - 16:30, 19:30 - 23:00', 'Friday': '12:30 - 16:30, 19:30 - 23:00', 'Saturday': '12:30 - 16:30, 19:30 - 23:00', 'Sunday': '12:30 - 16:30, 19:30 - 23:00'}",https://www.happycow.net/reviews/urban-poke-bar-madrid-236846
666,El Rincón de Malena,"Carretera de Canillas, 144, Madrid, Spain, 28043",40.464931,-3.638339,1,4.0,['Mediterranean'],3,Moderado,+34-913817851,https://www.elrincondemalena.com/,No instagram,http://facebook.com/elrincondemalenaoficial,"{'Monday': '12:00 - 17:00, 20:00 - 00:00', 'Tuesday': '12:00 - 17:00, 20:00 - 00:00', 'Wednesday': '12:00 - 17:00, 20:00 - 00:00', 'Thursday': '12:00 - 17:00, 20:00 - 00:00', 'Friday': '12:00 - 17:00, 20:00 - 00:00', 'Saturday': '12:00 - 17:00, 20:00 - 00:00', 'Sunday': 'Closed'}",https://www.happycow.net/reviews/el-rincon-de-malena-madrid-298714
667,Annapurna Tandoori,"Gran Vía de Hortaleza, 67, Madrid, Spain, 28043",40.469484,-3.643685,1,4.0,['Indian'],2,Moderado,+34-624002344,http://restauranteannapurnatandoori.com/,No instagram,No facebook,"{'Monday': '12:30 - 16:00, 20:00 - 00:00', 'Tuesday': '12:30 - 16:00, 20:00 - 00:00', 'Wednesday': '12:30 - 16:00, 20:00 - 00:00', 'Thursday': '12:30 - 16:00, 20:00 - 00:00', 'Friday': '12:30 - 16:00, 20:00 - 00:00', 'Saturday': '12:30 - 16:00, 20:00 - 00:00', 'Sunday': '12:30 - 16:00, 20:00 - 00:00'}",https://www.happycow.net/reviews/annapurna-tandoori-madrid-382790
668,Grosso Napoletano - Europa,"16 Avenida de Europa, Pozuelo de Alarcón, Madrid, Spain, 28224",40.437392,-3.794164,1,4.0,['Italian'],1,Moderado,+34-910054721,https://www.grossonapoletano.com/,http://www.instagram.com/grosso_napoletano,http://facebook.com/grossonapoletano,"{'Monday': '13:00 - 23:00', 'Tuesday': '13:00 - 23:00', 'Wednesday': '13:00 - 23:00', 'Thursday': '13:00 - 23:00', 'Friday': '13:00 - 00:00', 'Saturday': '13:00 - 00:00', 'Sunday': '13:00 - 23:30'}",https://www.happycow.net/reviews/grosso-napoletano-madrid-320639
669,Pizzería Carlos - Vallecas III,"C. de San Jaime, 15, Vallecas, Madrid, Spain, 28031",40.379181,-3.628146,0,0,"['Italian', 'European']",0,Moderado,+34-919995100,https://www.pizzeriascarlos.es/,http://www.instagram.com/pizzeriascarlos,http://facebook.com/pizzeriascarlosoficial,"{'Monday': '13:00 - 16:00, 19:30 - 23:30', 'Tuesday': '13:00 - 16:00, 19:30 - 23:30', 'Wednesday': '13:00 - 16:00, 19:30 - 23:30', 'Thursday': '13:00 - 16:00, 19:30 - 23:30', 'Friday': '13:00 - 16:00, 19:30 - 23:30', 'Saturday': '13:00 - 16:00, 19:30 - 23:30', 'Sunday': '13:00 - 16:00, 19:30 - 23:30'}",https://www.happycow.net/reviews/pizzeria-carlos-madrid-421602
670,Lapizza + Sana,"Avenida de Machupichu, 16, Madrid, Spain, 28043",40.457955,-3.624820,16,4.0,"['International', 'Italian', 'Spanish']",8,Moderado,+34-911728694,http://www.lapizzamassana.es/,No instagram,No facebook,"{'Monday': '13:00 - 16:30, 20:00 - 00:00', 'Tuesday': '13:00 - 16:30, 20:00 - 00:00', 'Wednesday': '13:00 - 16:30, 20:00 - 00:00', 'Thursday': '13:00 - 16:30, 20:00 - 00:00', 'Friday': '13:00 - 16:30, 20:00 - 00:00', 'Saturday': '13:00 - 16:30, 20:00 - 00:00', 'Sunday': '13:00 - 16:30, 20:00 - 00:00'}",https://www.happycow.net/reviews/lapizza-and-sana-madrid-103901
671,Tierra Burrito Bar - Pozuelo,"2 Calle Atenas, Madrid, Spain, 28224",40.434569,-3.798472,3,2.5,['Mexican'],1,Barato,+34-910053790,http://tierraburritos.com/,No instagram,http://facebook.com/TierraBurritoBar,"{'Monday': '12:00 - 23:30', 'Tuesday': '12:00 - 23:30', 'Wednesday': '12:00 - 23:30', 'Thursday': '12:00 - 23:30', 'Friday': '12:00 - 00:30', 'Saturday': '12:00 - 00:30', 'Sunday': '12:00 - 23:30'}",https://www.happycow.net/reviews/tierra-burrito-bar-madrid-247106
672,Defia Cafeteria,"Av. de Barranquilla, 9, Madrid, Spain, 28033",40.474391,-3.639776,0,0,['American'],0,Barato,+34-911263121,http://www.defia.es/,No instagram,http://facebook.com/DefiaSpain,"{'Monday': '09:00 - 15:30', 'Tuesday': '09:00 - 15:30', 'Wednesday': '09:00 - 15:30', 'Thursday': '09:00 - 15:30', 'Friday': '09:00 - 15:30', 'Saturday': '09:00 - 15:00', 'Sunday': '09:00 - 15:00'}",https://www.happycow.net/reviews/defia-cafeteria-madrid-233399
673,Mundorum Viator Bar,"Trav. de Rda., 6, Local 1, San Blas-Canillejas, Madrid, Spain, 28022",40.432010,-3.608454,1,4.0,"['Western', 'Spanish']",1,Moderado,+34-629775687,https://www.mundorumviator.com/,No instagram,No facebook,"{'Monday': 'Closed', 'Tuesday': 'Closed', 'Wednesday': '18:00 - 22:30', 'Thursday': '18:00 - 22:30', 'Friday': '18:00 - 23:00', 'Saturday': '13:00 - 23:00', 'Sunday': '13:00 - 22:30'}",https://www.happycow.net/reviews/mundorum-viator-bar-madrid-407864
674,Lamucca de Andes ,"Av. de los Andes, 25, Madrid, Spain, 28043",40.456451,-3.619255,3,4.0,"['American', 'International', 'Mediterranean', 'Spanish']",6,Moderado,+34-915210000,https://www.lamuccacompany.com/lamucca-de-andes,No instagram,http://facebook.com/GrupoLamuccaCompany,"{'Monday': '12:30 - 01:30', 'Tuesday': '12:30 - 01:30', 'Wednesday': '12:30 - 01:30', 'Thursday': '12:30 - 01:30', 'Friday': '12:30 - 02:30', 'Saturday': '10:30 - 02:30', 'Sunday': '10:30 - 01:30'}",https://www.happycow.net/reviews/lamucca-de-andes-madrid-298290
675,Pizzería Carlos - Ave de Niza,"Ave de Niza, 42, Madrid, Spain, 28022",40.434181,-3.607140,0,0,"['Italian', 'European']",0,Moderado,+34-913135550,https://www.pizzeriascarlos.es/,http://www.instagram.com/pizzeriascarlos,http://facebook.com/pizzeriascarlosoficial,"{'Monday': '13:30 - 16:00, 19:30 - 23:30', 'Tuesday': '13:30 - 16:00, 19:30 - 23:30', 'Wednesday': '13:30 - 16:00, 19:30 - 23:30', 'Thursday': '13:30 - 16:00, 19:30 - 23:30', 'Friday': '13:30 - 16:00, 19:30 - 23:30', 'Saturday': '13:30 - 16:00, 19:30 - 23:30', 'Sunday': '13:30 - 16:00, 19:30 - 23:30'}",https://www.happycow.net/reviews/pizzeria-carlos-madrid-421206
676,Restaurante La Oveja Negra,"C/ Puerto de Porzuna, 13, Vallecas, Madrid, Spain, 28031",40.375364,-3.621372,0,0,"['American', 'European', 'Spanish']",0,Barato,No phone number,https://app.cartamovil.com/laovejanegra/15013,No instagram,No facebook,"{'Monday': 'Closed', 'Tuesday': '09:00 - 23:30', 'Wednesday': '09:00 - 23:30', 'Thursday': '09:00 - 23:30', 'Friday': '09:00 - 00:30', 'Saturday': '10:00 - 00:30', 'Sunday': '10:00 - 18:00'}",https://www.happycow.net/reviews/restaurante-la-oveja-negra-madrid-423236
677,Philo Birrobar,"6 Calle Virgen de la Antigua, Madrid, Spain, 28032",40.401738,-3.605615,0,0,"['American', 'European', 'German']",1,Moderado,+34-919356558,https://philobirrobar.blogspot.com/,http://www.instagram.com/philobirrobar,http://facebook.com/philobirrobar,"{'Monday': 'Closed', 'Tuesday': '20:00 - 00:00', 'Wednesday': '20:00 - 00:00', 'Thursday': '20:00 - 01:00', 'Friday': '20:00 - 01:00', 'Saturday': '13:00 - 17:00, 20:00 - 01:00', 'Sunday': '13:00 - 17:00'}",https://www.happycow.net/reviews/philo-birrobar-madrid-309631
678,Papa John's - Calle de San Cipriano,"46 Calle de San Cipriano, Madrid, Spain, 28032",40.403845,-3.603840,1,3.0,"['American', 'Italian']",1,Moderado,+34-910535893,https://www.papajohns.com/,No instagram,http://facebook.com/papajohns,"{'Monday': '13:00 - 00:00', 'Tuesday': '13:00 - 00:00', 'Wednesday': '13:00 - 00:00', 'Thursday': '13:00 - 00:00', 'Friday': '13:00 - 01:00', 'Saturday': '13:00 - 01:00', 'Sunday': '13:00 - 00:00'}",https://www.happycow.net/reviews/papa-johns-madrid-361529
679,Honest Greens - Las Tablas,"C. del Puerto de Somport, 21- 23, Madrid, Spain, 28050",40.496139,-3.668602,2,4.0,"['International', 'European']",1,Moderado,+34-931227664,https://www.honestgreens.com/,http://www.instagram.com/honestgreens,http://facebook.com/honestgreens.spain,"{'Monday': '08:30 - 23:00', 'Tuesday': '08:30 - 23:00', 'Wednesday': '08:30 - 23:00', 'Thursday': '08:30 - 23:00', 'Friday': '08:30 - 23:00', 'Saturday': '09:30 - 23:00', 'Sunday': '09:30 - 23:00'}",https://www.happycow.net/reviews/honest-greens-madrid-389397
680,Poke House - Parque Sur,"Av. gran bretaña, S / N, Leganés, Madrid, Spain, 28916",40.341222,-3.730877,0,0,"['Western', 'Fusion']",0,Moderado,+34-683147947,https://poke-house.com/en-us/home,http://www.instagram.com/pokehouse_official,No facebook,"{'Monday': '12:00 - 23:00', 'Tuesday': '12:00 - 23:00', 'Wednesday': '12:00 - 23:00', 'Thursday': '12:00 - 23:00', 'Friday': '12:00 - 23:00', 'Saturday': '12:00 - 23:00', 'Sunday': '12:00 - 23:00'}",https://www.happycow.net/reviews/poke-house-parque-sur-madrid-401495
681,UDON,"Centro Comercial Parquesur, Avenida de Gran Bretaña, s/n, Leganes, Spain, 28916",40.340145,-3.733184,5,3.5,"['Japanese', 'Asian']",1,Moderado,+34-910121099,http://udon.com/,No instagram,http://facebook.com/UDONAsianFoodES,"{'Monday': '13:00 - 17:00, 20:00 - 23:00', 'Tuesday': '13:00 - 17:00, 20:00 - 23:00', 'Wednesday': '13:00 - 17:00, 20:00 - 23:00', 'Thursday': '13:00 - 17:00, 20:00 - 23:00', 'Friday': '13:00 - 00:00', 'Saturday': '13:00 - 00:00', 'Sunday': '13:00 - 23:00'}",https://www.happycow.net/reviews/udon-leganes-188439
682,Telepizza,"Calle de San Cipriano, 67, Madrid, Spain, 28032",40.403301,-3.597153,3,3.5,['Italian'],0,Moderado,+34-902122122,https://www.telepizza.es/,http://www.instagram.com/telepizza_es,http://facebook.com/telepizza.es,"{'Monday': '13:00 - 23:00', 'Tuesday': '13:00 - 23:00', 'Wednesday': '13:00 - 23:00', 'Thursday': '13:00 - 23:00', 'Friday': '13:00 - 23:00', 'Saturday': '13:00 - 23:00', 'Sunday': '13:00 - 23:00'}",https://www.happycow.net/reviews/telepizza-madrid-231287
683,Pans & Company - Parquesur,"Av de Gran Bretaña, S/N, Leganes, Spain, 28916",40.340680,-3.743849,,3.5,"['Mediterranean', 'Spanish']",0,Barato,+34-916807198,https://www.pansandcompany.com/,http://www.instagram.com/pansandco,http://facebook.com/pansandcompany,"{'Monday': '09:30 - 22:00', 'Tuesday': '09:30 - 22:00', 'Wednesday': '09:30 - 22:00', 'Thursday': '09:30 - 22:00', 'Friday': '09:30 - 22:00', 'Saturday': '09:30 - 22:00', 'Sunday': '11:00 - 21:00'}",https://www.happycow.net/reviews/pans-company-leganes-401496
684,Settebello Ristorante,"Calle de Ntra Sra de Valverde, 191, Madrid, Spain, 28034",40.504737,-3.685698,4,3.0,['Italian'],2,Moderado,+34-917342042,http://www.settebello.es/,No instagram,No facebook,{'Horario': 'No hay horario'},https://www.happycow.net/reviews/settebello-ristorante-madrid-401982
685,Health & Go - Las Tablas,"San Juan de Ortega 74, Madrid, Spain, 28050",40.505426,-3.675423,1,4.0,"['Mediterranean', 'Spanish']",4,Barato,+34-912519828,http://www.healthandgo.es/,No instagram,http://facebook.com/healthandgo/,"{'Monday': '12:00 - 16:00, 20:00 - 23:00', 'Tuesday': '12:00 - 16:00, 20:00 - 23:00', 'Wednesday': '12:00 - 16:00, 20:00 - 23:00', 'Thursday': '12:00 - 16:00, 20:00 - 23:00', 'Friday': '12:00 - 16:00, 20:00 - 23:00', 'Saturday': '12:00 - 16:00, 20:00 - 23:00', 'Sunday': '12:00 - 16:00, 20:00 - 23:00'}",https://www.happycow.net/reviews/health-and-go-madrid-84558
686,Telepizza,"Juan Carlos I, 67, Leganes, Spain, 28915",40.336339,-3.742675,2,2.5,['Italian'],0,Moderado,+34-916865374,http://www.telepizza.es/,http://www.instagram.com/telepizza_es,http://facebook.com/telepizza.es,"{'Monday': '13:00 - 00:00', 'Tuesday': '13:00 - 00:00', 'Wednesday': '13:00 - 00:00', 'Thursday': '13:00 - 00:00', 'Friday': '13:00 - 00:00', 'Saturday': '13:00 - 00:00', 'Sunday': '13:00 - 00:00'}",https://www.happycow.net/reviews/telepizza-leganes-226475
687,Pizzería Carlos - Vallecas,"C. Fresno de Cantespino, 38, Vallecas, Madrid, Spain, 28051",40.374308,-3.605676,0,0,"['Italian', 'European']",0,Moderado,+34-911950195,https://www.pizzeriascarlos.es/,http://www.instagram.com/pizzeriascarlos,http://facebook.com/pizzeriascarlosoficial,"{'Monday': '13:00 - 16:00, 19:30 - 23:30', 'Tuesday': '13:00 - 16:00, 19:30 - 23:30', 'Wednesday': '13:00 - 16:00, 19:30 - 23:30', 'Thursday': '13:00 - 16:00, 19:30 - 23:30', 'Friday': '13:00 - 00:30', 'Saturday': '13:00 - 00:30', 'Sunday': '13:00 - 00:00'}",https://www.happycow.net/reviews/pizzeria-carlos-madrid-421600
688,Twister Rock&Food Carrascal,"Avenida del Rey Juan Carlos I, 92, Leganes, Spain, 28916",40.335927,-3.741502,1,4.0,['American'],1,Moderado,+34-910408639,https://twisterrock.es/carta,http://www.instagram.com/twister_rockfood,http://facebook.com/twisterrockandfood,"{'Monday': '12:00 - 01:00', 'Tuesday': '12:00 - 01:00', 'Wednesday': '12:00 - 01:00', 'Thursday': '12:00 - 01:00', 'Friday': '12:00 - 02:30', 'Saturday': '12:00 - 02:30', 'Sunday': '12:00 - 01:00'}",https://www.happycow.net/reviews/twister-rock-and-food-carrascal-leganes-299460
689,Caprichito,"19 Calle Velero, Madrid, Spain, 28042",40.453339,-3.593418,6,4.0,"['European', 'Spanish']",6,No price range,+34-910459356,https://www.caprichitopanaderiatakeaway.com/,http://www.instagram.com/caprichitopanaderiatakeaway,No facebook,"{'Monday': '09:00 - 15:00, 17:00 - 20:00', 'Tuesday': '09:00 - 15:00, 17:00 - 20:00', 'Wednesday': '09:00 - 15:00, 17:00 - 20:00', 'Thursday': '09:00 - 15:00, 17:00 - 20:00', 'Friday': '09:00 - 15:00, 17:00 - 20:00', 'Saturday': '10:00 - 15:00, 17:00 - 20:00', 'Sunday': '10:00 - 15:00'}",https://www.happycow.net/reviews/caprichito-madrid-253068
690,Kilometros de Pizza,"Calle Palas del Rey, s/n Esquina Calle Mirallos (at Las Tablas), Madrid, Spain, 28050",40.507569,-3.667931,3,3.0,['Italian'],2,Caro,+34-917430693,http://www.kilometrosdepizza.com/,No instagram,http://facebook.com/kilometrosdepizza,"{'Monday': '13:00 - 16:30, 20:30 - 00:30', 'Tuesday': '13:00 - 16:30, 20:30 - 00:30', 'Wednesday': '13:00 - 16:30, 20:30 - 00:30', 'Thursday': '13:00 - 16:30, 20:30 - 00:30', 'Friday': '13:00 - 16:30, 20:30 - 00:30', 'Saturday': '13:00 - 16:30, 20:30 - 01:00', 'Sunday': '13:00 - 16:30, 20:30 - 01:00'}",https://www.happycow.net/reviews/kilometros-de-pizza-madrid-84556
691,UDON - Plenilunio,"Calle Aracne, Centro Comercial Plenilunio Planta 2A, Madrid, Spain, 28022",40.446041,-3.589025,7,4.0,"['Japanese', 'Asian']",4,Moderado,+34-910394383,http://udon.com/,No instagram,http://facebook.com/UDONPlenilunio,"{'Monday': '13:00 - 17:00, 20:00 - 23:00', 'Tuesday': '13:00 - 17:00, 20:00 - 23:00', 'Wednesday': '13:00 - 17:00, 20:00 - 23:00', 'Thursday': '13:00 - 17:00, 20:00 - 23:00', 'Friday': '13:00 - 00:00', 'Saturday': '13:00 - 00:00', 'Sunday': '13:00 - 23:00'}",https://www.happycow.net/reviews/udon-madrid-188434
692,Ribs,"C de Aracne, 3, San Blas-Canillejas, Madrid, Spain, 28022",40.446508,-3.587596,2,1.0,['American'],0,Moderado,+34-917475838,https://www.ribs.es/,http://www.instagram.com/ribsoriginal,http://facebook.com/ribsoriginal,"{'Monday': '13:00 - 23:00', 'Tuesday': '13:00 - 23:00', 'Wednesday': '13:00 - 23:00', 'Thursday': '13:00 - 23:00', 'Friday': '13:00 - 23:00', 'Saturday': '13:00 - 23:00', 'Sunday': '13:00 - 23:00'}",https://www.happycow.net/reviews/ribs-madrid-403313
