id,Name,Address,Lat,Long,Number of Ratings,Restaurant Rating,Type of Restaurant,Number of Bookmarks,Price Range,Phone Number,Website,Instagram,Facebook,Timetable,url
627,Parque Café,"C de Víctor de la Serna, 1, Madrid, Spain, 28016",40.452280,-3.674052,1,4.0,['Spanish'],0,No price range,No phone number,No website,http://www.instagram.com/parque_,No facebook,"{'Monday': '08:00 - 20:00', 'Tuesday': '08:00 - 20:00', 'Wednesday': '08:00 - 20:00', 'Thursday': '08:00 - 20:00', 'Friday': '08:00 - 20:00', 'Saturday': '08:00 - 20:00', 'Sunday': '08:00 - 20:00'}",https://www.happycow.net/reviews/parque-cafe-madrid-409127
628,Los Nachos de Oro,"7 Calle Virgen del Portillo, Madrid, Spain, 28027",40.435744,-3.654804,1,1.0,['Mexican'],0,Moderado,+34-911557309,http://www.losnachosdeoro.com/,No instagram,http://facebook.com/losnachosdeoro,"{'Monday': '13:00 - 00:00', 'Tuesday': '13:00 - 00:00', 'Wednesday': '13:00 - 00:00', 'Thursday': '13:00 - 00:00', 'Friday': '13:00 - 00:00', 'Saturday': '13:00 - 00:00', 'Sunday': '13:00 - 00:00'}",https://www.happycow.net/reviews/los-nachos-de-oro-madrid-243261
629,Domino's Pizza,"Calle de Alcalá, 274, Madrid, Spain, 28017",40.432308,-3.653104,,3.5,"['American', 'Italian']",0,Moderado,+34-913265238,https://www.dominospizza.es/tiendas-dominos-pizza/tiendas/Madrid-Calle-Alcala-274,No instagram,http://facebook.com/Dominos,"{'Monday': '12:30 - 00:00', 'Tuesday': '12:30 - 00:00', 'Wednesday': '12:30 - 00:00', 'Thursday': '12:30 - 00:00', 'Friday': '12:30 - 00:30', 'Saturday': '12:30 - 00:30', 'Sunday': '12:30 - 00:00'}",https://www.happycow.net/reviews/dominos-pizza-madrid-388002
630,Comic Planet,"Av. de Alberto de Alcocer, 5, Madrid, Spain, 28036",40.459473,-3.688585,2,4.0,['American'],4,Barato,+34-915999659,http://www.comicplanet.es/,No instagram,No facebook,{'Horario': 'No hay horario'},https://www.happycow.net/reviews/comic-planet-madrid-227889
631,Miho Sushi,"C. de Orense, 70, Tetuán, Madrid, Spain, 28020",40.462027,-3.693663,1,4.0,['Japanese'],1,Moderado,+34-910494823,https://mihosushi.es/,http://www.instagram.com/mihosushimadrid,No facebook,"{'Monday': '13:00 - 16:30, 20:00 - 00:00', 'Tuesday': '13:00 - 16:30, 20:00 - 00:00', 'Wednesday': '13:00 - 16:30, 20:00 - 00:00', 'Thursday': '13:00 - 16:30, 20:00 - 00:00', 'Friday': '13:00 - 16:30, 20:00 - 00:00', 'Saturday': '13:00 - 16:30, 20:00 - 00:00', 'Sunday': '13:00 - 16:30, 20:00 - 00:00'}",https://www.happycow.net/reviews/miho-sushi-madrid-399549
632,Solidere,"Avenida de Alfonso XIII, 39, Madrid, Spain, 28002",40.452172,-3.667649,2,3.0,['Middle Eastern'],0,Moderado,+34-914152107,http://restaurantesolidere.com/,http://www.instagram.com/restaurantesolidere,http://facebook.com/restaurantesolidere,"{'Monday': 'Closed', 'Tuesday': '13:30 - 16:30, 20:30 - 00:00', 'Wednesday': '13:30 - 16:30, 20:30 - 00:00', 'Thursday': '13:30 - 16:30, 20:30 - 00:00', 'Friday': '13:30 - 16:30, 20:30 - 00:00', 'Saturday': '13:30 - 16:30, 20:30 - 00:00', 'Sunday': '13:30 - 16:30'}",https://www.happycow.net/reviews/solidere-madrid-335878
633,The Irish Temple,"Av. de Moratalaz, 123 posterior, Madrid, Spain, 28030",40.406544,-3.649869,4,4.0,['American'],5,Moderado,+34-914374966,https://www.theirishtemple.com/,No instagram,http://facebook.com/theirishtemple,"{'Monday': '18:00 - 01:00', 'Tuesday': '18:00 - 01:00', 'Wednesday': '18:00 - 01:00', 'Thursday': '18:00 - 01:00', 'Friday': '18:00 - 02:30', 'Saturday': '13:00 - 02:30', 'Sunday': '13:00 - 01:00'}",https://www.happycow.net/reviews/the-irish-temple-madrid-211929
634,A las Bravas,"C de Josefa Díaz, 4, Puente de Vallecas (at Numancia Market), Madrid, Spain, 28038",40.393526,-3.658137,1,5.0,"['American', 'European']",1,No price range,No phone number,No website,http://www.instagram.com/alasbravasvk,No facebook,"{'Monday': 'Closed', 'Tuesday': 'Closed', 'Wednesday': 'Closed', 'Thursday': '20:00 - 23:30', 'Friday': '20:00 - 23:30', 'Saturday': '13:00 - 23:30', 'Sunday': '13:00 - 17:00'}",https://www.happycow.net/reviews/a-las-bravas-madrid-405159
635,PizzaKore,"C. de Josefa Díaz, 4 (at Ground Flr, Mercado Numancia), Madrid, Spain, 28031",40.393439,-3.657673,0,0,['Italian'],0,Moderado,+34-629404158,No website,http://www.instagram.com/pizzakore/,No facebook,"{'Monday': 'Closed', 'Tuesday': 'Closed', 'Wednesday': '08:00 - 22:30', 'Thursday': '20:00 - 23:30', 'Friday': '20:00 - 23:30', 'Saturday': '14:00 - 17:00, 20:00 - 23:30', 'Sunday': '14:00 - 17:00, 20:00 - 22:30'}",https://www.happycow.net/reviews/pizzakore-madrid-357387
636,Naked and Sated - Estébanez Calderón,"Calle Estébanez Calderón, 3-5, Madrid, Spain, 28020",40.463362,-3.690653,6,3.5,"['International', 'Mediterranean', 'European', 'Fusion', 'Spanish']",9,Moderado,+34-914675763,http://nakedandsated.com/,No instagram,http://facebook.com/NakedSated-2005039759586727,"{'Monday': '08:00 - 00:00', 'Tuesday': '08:00 - 00:00', 'Wednesday': '08:00 - 00:00', 'Thursday': '08:00 - 00:00', 'Friday': '08:00 - 00:00', 'Saturday': '10:00 - 18:00', 'Sunday': '10:00 - 18:00'}",https://www.happycow.net/reviews/naked-and-sated-madrid-192585
637,La Malacara,"Calle Virgen del Sagrario, 21, Madrid, Spain, 28027",40.437729,-3.650930,5,3.5,['Spanish'],3,Moderado,+34-918626280,http://www.lamalacara.com/,No instagram,No facebook,"{'Monday': 'Closed', 'Tuesday': '13:00 - 16:00, 20:00 - 23:30', 'Wednesday': '13:00 - 16:00, 20:00 - 23:30', 'Thursday': '13:00 - 16:00, 20:00 - 23:30', 'Friday': '13:00 - 16:00, 20:00 - 23:30', 'Saturday': '11:00 - 15:00, 20:00 - 23:30', 'Sunday': '11:00 - 15:00, 20:00 - 23:30'}",https://www.happycow.net/reviews/la-malacara-madrid-228888
638,Karibu Sushi,"7 C Castalia de Vallecas, Madrid, Spain, 28038",40.393411,-3.657350,2,4.0,"['Japanese', 'Asian']",3,Moderado,+34-665359023,https://karibu-sushi.eatbu.com/,http://www.instagram.com/karibu.sushi,http://facebook.com/100025877906962,"{'Monday': 'Closed', 'Tuesday': '18:00 - 00:00', 'Wednesday': '18:00 - 00:00', 'Thursday': '18:00 - 00:00', 'Friday': '14:00 - 00:00', 'Saturday': '14:00 - 00:00', 'Sunday': '14:00 - 00:00'}",https://www.happycow.net/reviews/karibu-sushi-madrid-337285
639,Byanjan,"C. de la Infanta Mercedes, 115, Tetuán, Madrid, Spain, 28020",40.464269,-3.692969,1,4.0,['Indian'],2,Moderado,+34-624141885,https://www.byanjan.es/,http://www.instagram.com/byanjan_restaurante_bar,No facebook,"{'Monday': '12:00 - 17:00, 20:00 - 23:00', 'Tuesday': 'Closed', 'Wednesday': '12:00 - 17:00, 20:00 - 23:00', 'Thursday': '12:00 - 17:00, 20:00 - 23:00', 'Friday': '12:00 - 17:00, 20:00 - 23:00', 'Saturday': '12:00 - 17:00, 20:00 - 23:30', 'Sunday': '12:00 - 17:00, 20:00 - 23:00'}",https://www.happycow.net/reviews/byanjan-madrid-409244
640,Domino's Pizza - Moratalaz,"Ave de Moratalaz, 149, Moratalaz, Madrid, Spain, 28030",40.407220,-3.647560,,3.5,"['American', 'Italian']",0,Moderado,+34-913281920,https://www.dominospizza.es/,No instagram,http://facebook.com/Dominos,{'Horario': 'No hay horario'},https://www.happycow.net/reviews/dominos-pizza-madrid-415356
641,1000 Cups Roastery,"C. del Capitán Blanco Argibay, 50, Madrid, Spain, 28029",40.465851,-3.700185,2,4.0,"['Western', 'Spanish']",0,No price range,+34-629440362,http://www.1000cupscafe.com/,http://www.instagram.com/1000cupscoffee,http://facebook.com/1000cupscafe,"{'Monday': '08:30 - 16:00', 'Tuesday': 'Closed', 'Wednesday': '08:30 - 19:00', 'Thursday': '08:30 - 19:00', 'Friday': '08:30 - 19:00', 'Saturday': '08:30 - 18:00', 'Sunday': '08:30 - 18:00'}",https://www.happycow.net/reviews/1000-cups-roastery-madrid-407679
642,Pizzería Carlos - Ave Albufera,"Ave de la Albufera, 153, Madrid, Spain, 28038",40.392550,-3.655789,0,0,"['Italian', 'European']",0,Moderado,+34-919993050,https://www.pizzeriascarlos.es/,http://www.instagram.com/pizzeriascarlos,http://facebook.com/pizzeriascarlosoficial,"{'Monday': '13:30 - 16:00, 19:30 - 23:30', 'Tuesday': '13:30 - 16:00, 19:30 - 23:30', 'Wednesday': '13:30 - 16:00, 19:30 - 23:30', 'Thursday': '13:30 - 16:00, 19:30 - 23:30', 'Friday': '13:30 - 16:00, 19:30 - 23:30', 'Saturday': '13:30 - 16:00, 19:30 - 23:30', 'Sunday': '13:30 - 16:00, 19:30 - 23:30'}",https://www.happycow.net/reviews/pizzeria-carlos-madrid-421209
643,Blé Masa y Café,"C. de Bravo Murillo, 365, Madrid, Spain, 28020",40.465508,-3.692445,2,3.0,"['Mediterranean', 'European', 'Spanish', 'Latin']",1,No price range,+34-919291478,https://www.blemasaycafe.com/,http://www.instagram.com/blemasaycafe,http://facebook.com/profile.php?id=100078860198459,"{'Monday': '07:30 - 20:30', 'Tuesday': '07:30 - 20:30', 'Wednesday': '07:30 - 20:30', 'Thursday': '07:30 - 20:30', 'Friday': '07:30 - 20:30', 'Saturday': '09:00 - 20:30', 'Sunday': 'Closed'}",https://www.happycow.net/reviews/ble-masa-y-cafe-madrid-417344
644,Pizzería Carlos - Aluche,"Cl de los Yébenes, 150, Madrid, Spain, 28047",40.390053,-3.751881,0,0,"['Italian', 'European']",0,Moderado,+34-919994200,https://www.pizzeriascarlos.es/,http://www.instagram.com/pizzeriascarlos,http://facebook.com/pizzeriascarlosoficial,"{'Monday': '13:00 - 16:00, 19:30 - 00:00', 'Tuesday': '13:00 - 16:00, 19:30 - 00:00', 'Wednesday': '13:00 - 16:00, 19:30 - 00:00', 'Thursday': '13:00 - 16:00, 19:30 - 00:00', 'Friday': '13:00 - 17:00, 19:30 - 01:00', 'Saturday': '13:00 - 17:00, 19:30 - 01:00', 'Sunday': '13:00 - 17:00, 19:30 - 00:00'}",https://www.happycow.net/reviews/pizzeria-carlos-madrid-421212
645,Healthy Poke - Vallecas,"Av. de la Albufera, 153, Puente de Vallecas (at Albufera Plaza), Madrid, Spain, 28038",40.391861,-3.655783,0,0,"['Mexican', 'Asian']",0,No price range,+34-631353532,https://www.healthypoke.com/,http://www.instagram.com/healthypoke,No facebook,"{'Monday': '12:00 - 23:00', 'Tuesday': '12:00 - 23:00', 'Wednesday': '12:00 - 23:00', 'Thursday': '12:00 - 23:00', 'Friday': '12:00 - 23:00', 'Saturday': '12:00 - 23:00', 'Sunday': '12:00 - 23:00'}",https://www.happycow.net/reviews/healthy-poke-vallecas-madrid-401434
646,Eiffel Restaurante,"Calle de Seseña 18, Madrid, Spain, 28024",40.398351,-3.759643,2,4.0,['European'],0,Moderado,+34-915183714,https://www.cenasmagicas.es/index.php/es-es,http://www.instagram.com/restaurante_eiffel,http://facebook.com/cenasmagicas,"{'Monday': 'Closed', 'Tuesday': '09:00 - 00:00', 'Wednesday': '09:00 - 00:00', 'Thursday': '09:00 - 00:00', 'Friday': '09:00 - 00:00', 'Saturday': '12:00 - 00:00', 'Sunday': '12:00 - 00:00'}",https://www.happycow.net/reviews/eiffel-restaurante-madrid-420077
647,Vegania Veggie Bar,"Nuestra Señora de la luz 62,Madrid,Spain",40.385037,-3.747543,45,4.5,"['American', 'Spanish']",84,Moderado,+34-911305236,https://vegania.com/,No instagram,http://facebook.com/vegania,"{'Monday': 'Closed', 'Tuesday': 'Closed', 'Wednesday': 'Closed', 'Thursday': '20:00 - 00:00', 'Friday': '20:00 - 00:00', 'Saturday': '13:00 - 16:00, 20:30 - 00:00', 'Sunday': '13:00 - 16:00'}",https://www.happycow.net/reviews/vegania-veggie-bar-madrid-129086
648,Vert & Frais,"Av. de Asturias, 3, Tetuán, Madrid, Spain, 28029",40.466543,-3.690841,1,5.0,['European'],0,Moderado,+34-682688572,No website,http://www.instagram.com/vertyfrais,No facebook,"{'Monday': '07:00 - 16:00', 'Tuesday': '07:00 - 16:00', 'Wednesday': '09:00 - 17:00', 'Thursday': '07:00 - 16:00', 'Friday': '07:00 - 16:00', 'Saturday': 'Closed', 'Sunday': 'Closed'}",https://www.happycow.net/reviews/vert-frais-comunidad-de-madrid-407867
649,Pintxo y Coma,"Candilejas 14, Madrid, Spain, 28018",40.385543,-3.661255,10,4.0,"['European', 'Spanish']",19,Barato,+34-917856508,https://pintxoy-bar-madrid.metro.rest/,No instagram,http://facebook.com/pinycoma,"{'Monday': '09:00 - 00:00', 'Tuesday': '09:00 - 00:00', 'Wednesday': '09:00 - 00:00', 'Thursday': '09:00 - 00:00', 'Friday': '09:00 - 00:00', 'Saturday': '09:00 - 00:00', 'Sunday': '09:00 - 00:00'}",https://www.happycow.net/reviews/pintxo-y-coma-madrid-164436
650,Gancho y Directo,"Calle de Seseña 69, Madrid, Spain, 28024",40.397486,-3.764392,0,0,"['American', 'Western']",0,Moderado,+34-913485443,https://www.ganchoydirecto.com/,http://www.instagram.com/ganchoydirecto,http://facebook.com/ganchoydirecto,"{'Monday': '20:00 - 23:30', 'Tuesday': '13:00 - 16:30, 20:00 - 23:30', 'Wednesday': '13:00 - 16:30, 20:00 - 00:00', 'Thursday': '13:00 - 16:30, 20:00 - 00:00', 'Friday': '13:00 - 16:30, 20:00 - 00:00', 'Saturday': '13:00 - 17:00, 20:00 - 00:00', 'Sunday': '13:00 - 17:00, 20:00 - 00:00'}",https://www.happycow.net/reviews/gancho-y-directo-madrid-414445
651,Mala Pata,"Calle Quero, 61, Madrid, Spain, 28024",40.390194,-3.760378,5,4.0,"['Chinese', 'Spanish']",10,Barato,+34-655815798,No website,http://www.instagram.com/mala_pata_aluche,http://facebook.com/malapataAluche,"{'Monday': '09:30 - 00:00', 'Tuesday': '09:30 - 00:00', 'Wednesday': '09:30 - 00:00', 'Thursday': '09:30 - 00:00', 'Friday': '09:30 - 01:30', 'Saturday': '10:00 - 01:30', 'Sunday': '10:00 - 00:00'}",https://www.happycow.net/reviews/mala-pata-madrid-280799
652,Botanica,"77 Avenida de Pío XII (at Hotel ILUNION Pio XII), Madrid, Spain, 28016",40.468930,-3.674012,0,0,"['Western', 'European']",2,Moderado,+34-913876200,https://www.ilunionpioxii.com/,No instagram,No facebook,"{'Monday': '10:00 - 23:00', 'Tuesday': '10:00 - 23:00', 'Wednesday': '10:00 - 23:00', 'Thursday': '10:00 - 23:00', 'Friday': '10:00 - 23:00', 'Saturday': '10:00 - 23:00', 'Sunday': '10:00 - 23:00'}",https://www.happycow.net/reviews/botanica-madrid-329218
653,Siamo La Pizza,"Calle Gandhi 71,Madrid,Spain",40.425926,-3.630666,8,4.0,['Italian'],16,Barato,+34-918333406,http://siamolapizza.com/,No instagram,http://facebook.com/siamolapizza,"{'Monday': '20:00 - 23:30', 'Tuesday': '20:00 - 23:30', 'Wednesday': 'Closed', 'Thursday': '20:00 - 23:30', 'Friday': '20:00 - 23:30', 'Saturday': '13:00 - 16:00, 20:00 - 23:30', 'Sunday': '13:00 - 16:00, 20:00 - 23:30'}",https://www.happycow.net/reviews/siamo-la-pizza-madrid-100529
654,Ramen Kagura Moratalaz,"Av del Dr. García Tapia 155, Madrid, Spain, 28030",40.408183,-3.631636,1,4.0,"['Japanese', 'Asian']",3,Moderado,+34-912590745,https://www.ramenkagura.com/,http://www.instagram.com/ramenkagura,No facebook,"{'Monday': '13:00 - 16:00, 20:30 - 23:30', 'Tuesday': '13:00 - 16:00, 20:30 - 23:30', 'Wednesday': '13:00 - 16:00, 20:30 - 23:30', 'Thursday': '13:00 - 16:00, 20:30 - 23:30', 'Friday': '13:00 - 16:00, 20:30 - 23:30', 'Saturday': '13:00 - 16:00, 20:30 - 23:30', 'Sunday': '13:00 - 16:00, 20:30 - 23:30'}",https://www.happycow.net/reviews/ramen-kagura-madrid-325028
655,Honest Greens - Caleido,"P.º de la Castellana, 259 E, Madrid, Spain, 28046",40.477330,-3.687740,10,4.0,"['International', 'European']",8,Moderado,+34-931227664,https://honestgreens.com/,http://www.instagram.com/honestgreens,http://facebook.com/honestgreens.spain,"{'Monday': '08:30 - 23:00', 'Tuesday': '08:30 - 23:00', 'Wednesday': '08:30 - 23:00', 'Thursday': '08:30 - 23:00', 'Friday': '08:30 - 23:00', 'Saturday': '08:30 - 23:00', 'Sunday': '08:30 - 23:00'}",https://www.happycow.net/reviews/honest-greens-madrid-324105
656,Secrets by Farga,"36 Calle de Monforte de Lemos, Madrid, Spain, 28029",40.479827,-3.706612,3,3.5,['International'],1,Moderado,No phone number,https://secretsbyfarga.com/,http://www.instagram.com/secretsbyfarga,No facebook,"{'Monday': '09:00 - 22:00', 'Tuesday': '09:00 - 22:00', 'Wednesday': '09:00 - 22:00', 'Thursday': '09:00 - 22:00', 'Friday': '09:00 - 22:00', 'Saturday': '09:00 - 22:00', 'Sunday': '10:00 - 21:00'}",https://www.happycow.net/reviews/secrets-by-farga-madrid-280611
657,UDON - La Vaguada,"Avenida de Monforte de Lemos, 36, Madrid, Spain, 28029",40.479832,-3.707023,2,3.0,"['Japanese', 'Asian']",1,Moderado,+34-917302942,http://udon.com/,No instagram,http://facebook.com/UDONAsianFoodES,"{'Monday': '13:00 - 17:00, 20:00 - 23:00', 'Tuesday': '13:00 - 17:00, 20:00 - 23:00', 'Wednesday': '13:00 - 17:00, 20:00 - 23:00', 'Thursday': '13:00 - 17:00, 20:00 - 23:00', 'Friday': '13:00 - 00:00', 'Saturday': '13:00 - 00:00', 'Sunday': '13:00 - 23:00'}",https://www.happycow.net/reviews/udon-madrid-188436
658,Ramen Kagura - Barrio del Pilar,"Calle de Antonio López Aguado, 10, Madrid, Spain, 28029",40.482426,-3.701069,5,4.0,"['Japanese', 'Asian']",4,Moderado,+34-912357080,https://www.ramenkagura.com/localizaciones,http://www.instagram.com/ramenkagura,http://facebook.com/ramenkagura,"{'Monday': '20:30 - 23:30', 'Tuesday': '13:00 - 16:00, 20:30 - 23:30', 'Wednesday': '13:00 - 16:00, 20:30 - 23:30', 'Thursday': '13:00 - 16:00, 20:30 - 23:30', 'Friday': '13:00 - 16:00, 20:30 - 23:30', 'Saturday': '13:00 - 16:00, 20:30 - 23:30', 'Sunday': '13:00 - 16:00, 20:30 - 23:30'}",https://www.happycow.net/reviews/ramen-kagura-madrid-276338
659,Beykebap,"2 Av de Guadalajara, Madrid, Spain, 28032",40.418750,-3.621224,3,4.0,['Middle Eastern'],7,Barato,+34-666526049,https://www.beykebap.es/,No instagram,No facebook,"{'Monday': '12:30 - 23:00', 'Tuesday': '12:30 - 23:00', 'Wednesday': '12:30 - 23:00', 'Thursday': '12:30 - 23:00', 'Friday': '12:30 - 00:30', 'Saturday': '12:30 - 00:30', 'Sunday': '12:30 - 23:00'}",https://www.happycow.net/reviews/beykebap-madrid-257689
660,La Pascuala,"Calle Arrozal 4,Madrid,Spain",40.427807,-3.621121,20,4.0,['Spanish'],34,Moderado,+34-918643620,https://www.facebook.com/Bar-la-pascuala-1726489534260654,No instagram,http://facebook.com/Bar-la-pascuala-1726489534260654,"{'Monday': 'Closed', 'Tuesday': '09:00 - 00:00', 'Wednesday': '09:00 - 00:00', 'Thursday': '09:00 - 00:00', 'Friday': '09:00 - 00:30', 'Saturday': '09:00 - 00:30', 'Sunday': '09:00 - 00:00'}",https://www.happycow.net/reviews/la-pascuala-madrid-77901
661,Pizzería Carlos - Calle Aquitania,"C de Aquitania, 4, Madrid, Spain, 28032",40.417752,-3.620306,0,0,"['Italian', 'European']",0,Moderado,+34-919993020,https://www.pizzeriascarlos.es/,http://www.instagram.com/pizzeriascarlos,http://facebook.com/pizzeriascarlosoficial,"{'Monday': '13:00 - 16:00, 19:30 - 23:30', 'Tuesday': '13:00 - 16:00, 19:30 - 23:30', 'Wednesday': '13:00 - 16:00, 19:30 - 23:30', 'Thursday': '13:00 - 16:00, 19:30 - 23:30', 'Friday': '13:00 - 00:30', 'Saturday': '13:00 - 00:30', 'Sunday': '13:00 - 00:00'}",https://www.happycow.net/reviews/pizzeria-carlos-madrid-421213
662,Juicy Avenue - Dos Castillas,"33 Vía de las Dos Castillas, Pozuelo de Alarcón, Madrid, Spain, 28224",40.440447,-3.785225,1,3.0,['International'],1,Moderado,+34-919424113,https://www.juicyavenue.es/,http://www.instagram.com/juicyavenue_es,http://facebook.com/ilovejuicyavenue,"{'Monday': '08:00 - 22:00', 'Tuesday': '08:00 - 22:00', 'Wednesday': '08:00 - 22:00', 'Thursday': '08:00 - 22:00', 'Friday': '08:00 - 22:00', 'Saturday': '08:00 - 22:00', 'Sunday': '08:00 - 22:00'}",https://www.happycow.net/reviews/juicy-avenue-madrid-320638
663,MUTO,"Av. de Europa, 27, Moncloa - Aravaca, Madrid, Spain, 28023",40.444789,-3.786682,2,3.5,"['Mediterranean', 'Fusion', 'Spanish']",0,Moderado,+34-681314765,https://www.mutomadrid.com/,http://www.instagram.com/muto.madrid,No facebook,"{'Monday': '09:30 - 19:00', 'Tuesday': '09:30 - 19:00', 'Wednesday': '09:30 - 16:00', 'Thursday': '09:30 - 19:00', 'Friday': '09:30 - 19:00', 'Saturday': '10:00 - 19:00', 'Sunday': '10:00 - 14:00'}",https://www.happycow.net/reviews/muto-madrid-377636
664,Pizzería Carlos - Hortaleza,"Gran Vía de Hortaleza, 65, Hortaleza, Madrid, Spain, 28043",40.469322,-3.644342,0,0,"['Italian', 'European']",0,Moderado,+34-919993310,https://www.pizzeriascarlos.es/,http://www.instagram.com/pizzeriascarlos,http://facebook.com/pizzeriascarlosoficial,"{'Monday': '13:00 - 16:00, 19:30 - 23:30', 'Tuesday': '13:00 - 16:00, 19:30 - 23:30', 'Wednesday': '13:00 - 16:00, 19:30 - 23:30', 'Thursday': '13:00 - 16:00, 19:30 - 23:30', 'Friday': '13:00 - 17:00, 19:30 - 01:00', 'Saturday': '13:00 - 17:00, 19:30 - 01:00', 'Sunday': '13:00 - 17:00, 19:30 - 00:00'}",https://www.happycow.net/reviews/pizzeria-carlos-madrid-421598
665,Urban Poke Bar,"22, Ave de Europa, Madrid, Spain, 28224",40.439507,-3.789727,3,3.5,['Fusion'],1,Moderado,No phone number,https://urbanpokebar.com/,No instagram,No facebook,"{'Monday': '12:30 - 16:30, 19:30 - 23:00', 'Tuesday': '12:30 - 16:30, 19:30 - 23:00', 'Wednesday': '12:30 - 16:30, 19:30 - 23:00', 'Thursday': '12:30 - 16:30, 19:30 - 23:00', 'Friday': '12:30 - 16:30, 19:30 - 23:00', 'Saturday': '12:30 - 16:30, 19:30 - 23:00', 'Sunday': '12:30 - 16:30, 19:30 - 23:00'}",https://www.happycow.net/reviews/urban-poke-bar-madrid-236846
666,El Rincón de Malena,"Carretera de Canillas, 144, Madrid, Spain, 28043",40.464931,-3.638339,1,4.0,['Mediterranean'],3,Moderado,+34-913817851,https://www.elrincondemalena.com/,No instagram,http://facebook.com/elrincondemalenaoficial,"{'Monday': '12:00 - 17:00, 20:00 - 00:00', 'Tuesday': '12:00 - 17:00, 20:00 - 00:00', 'Wednesday': '12:00 - 17:00, 20:00 - 00:00', 'Thursday': '12:00 - 17:00, 20:00 - 00:00', 'Friday': '12:00 - 17:00, 20:00 - 00:00', 'Saturday': '12:00 - 17:00, 20:00 - 00:00', 'Sunday': 'Closed'}",https://www.happycow.net/reviews/el-rincon-de-malena-madrid-298714
667,Annapurna Tandoori,"Gran Vía de Hortaleza, 67, Madrid, Spain, 28043",40.469484,-3.643685,1,4.0,['Indian'],2,Moderado,+34-624002344,http://restauranteannapurnatandoori.com/,No instagram,No facebook,"{'Monday': '12:30 - 16:00, 20:00 - 00:00', 'Tuesday': '12:30 - 16:00, 20:00 - 00:00', 'Wednesday': '12:30 - 16:00, 20:00 - 00:00', 'Thursday': '12:30 - 16:00, 20:00 - 00:00', 'Friday': '12:30 - 16:00, 20:00 - 00:00', 'Saturday': '12:30 - 16:00, 20:00 - 00:00', 'Sunday': '12:30 - 16:00, 20:00 - 00:00'}",https://www.happycow.net/reviews/annapurna-tandoori-madrid-382790
668,Grosso Napoletano - Europa,"16 Avenida de Europa, Pozuelo de Alarcón, Madrid, Spain, 28224",40.437392,-3.794164,1,4.0,['Italian'],1,Moderado,+34-910054721,https://www.grossonapoletano.com/,http://www.instagram.com/grosso_napoletano,http://facebook.com/grossonapoletano,"{'Monday': '13:00 - 23:00', 'Tuesday': '13:00 - 23:00', 'Wednesday': '13:00 - 23:00', 'Thursday': '13:00 - 23:00', 'Friday': '13:00 - 00:00', 'Saturday': '13:00 - 00:00', 'Sunday': '13:00 - 23:30'}",https://www.happycow.net/reviews/grosso-napoletano-madrid-320639
669,Pizzería Carlos - Vallecas III,"C. de San Jaime, 15, Vallecas, Madrid, Spain, 28031",40.379181,-3.628146,0,0,"['Italian', 'European']",0,Moderado,+34-919995100,https://www.pizzeriascarlos.es/,http://www.instagram.com/pizzeriascarlos,http://facebook.com/pizzeriascarlosoficial,"{'Monday': '13:00 - 16:00, 19:30 - 23:30', 'Tuesday': '13:00 - 16:00, 19:30 - 23:30', 'Wednesday': '13:00 - 16:00, 19:30 - 23:30', 'Thursday': '13:00 - 16:00, 19:30 - 23:30', 'Friday': '13:00 - 16:00, 19:30 - 23:30', 'Saturday': '13:00 - 16:00, 19:30 - 23:30', 'Sunday': '13:00 - 16:00, 19:30 - 23:30'}",https://www.happycow.net/reviews/pizzeria-carlos-madrid-421602
670,Lapizza + Sana,"Avenida de Machupichu, 16, Madrid, Spain, 28043",40.457955,-3.624820,16,4.0,"['International', 'Italian', 'Spanish']",8,Moderado,+34-911728694,http://www.lapizzamassana.es/,No instagram,No facebook,"{'Monday': '13:00 - 16:30, 20:00 - 00:00', 'Tuesday': '13:00 - 16:30, 20:00 - 00:00', 'Wednesday': '13:00 - 16:30, 20:00 - 00:00', 'Thursday': '13:00 - 16:30, 20:00 - 00:00', 'Friday': '13:00 - 16:30, 20:00 - 00:00', 'Saturday': '13:00 - 16:30, 20:00 - 00:00', 'Sunday': '13:00 - 16:30, 20:00 - 00:00'}",https://www.happycow.net/reviews/lapizza-and-sana-madrid-103901
671,Tierra Burrito Bar - Pozuelo,"2 Calle Atenas, Madrid, Spain, 28224",40.434569,-3.798472,3,2.5,['Mexican'],1,Barato,+34-910053790,http://tierraburritos.com/,No instagram,http://facebook.com/TierraBurritoBar,"{'Monday': '12:00 - 23:30', 'Tuesday': '12:00 - 23:30', 'Wednesday': '12:00 - 23:30', 'Thursday': '12:00 - 23:30', 'Friday': '12:00 - 00:30', 'Saturday': '12:00 - 00:30', 'Sunday': '12:00 - 23:30'}",https://www.happycow.net/reviews/tierra-burrito-bar-madrid-247106
672,Defia Cafeteria,"Av. de Barranquilla, 9, Madrid, Spain, 28033",40.474391,-3.639776,0,0,['American'],0,Barato,+34-911263121,http://www.defia.es/,No instagram,http://facebook.com/DefiaSpain,"{'Monday': '09:00 - 15:30', 'Tuesday': '09:00 - 15:30', 'Wednesday': '09:00 - 15:30', 'Thursday': '09:00 - 15:30', 'Friday': '09:00 - 15:30', 'Saturday': '09:00 - 15:00', 'Sunday': '09:00 - 15:00'}",https://www.happycow.net/reviews/defia-cafeteria-madrid-233399
